polygon_id,box_name,coordinates,color_r,color_g,color_b,color_a,area
1652,C1,"[[27.600871510844115, 827.2312735520222], [22.328739122925583, 845.3544302779076], [1.5601198907487515, 840.6932487558619], [1.4742205448287677, 822.2248893830623], [27.600871510844115, 827.2312735520222]]",0.0,0.0,0.0,0.0,441.52682075792814
1653,C1,"[[118.41440056771268, 825.5033120904669], [99.07898843628254, 830.6924224402917], [96.10091293865167, 826.6994203130552], [114.38786872771271, 816.9133774984671], [118.41440056771268, 825.5033120904669]]",0.0,0.0,0.0,0.0,144.57373562724032
1654,C1,"[[112.64303826371275, 815.1685470344671], [94.6916059647105, 825.6074985362466], [85.59006067342187, 813.1313539496925], [98.68439455171301, 799.3308551304674], [112.64303826371275, 815.1685470344671]]",0.0,0.0,0.0,0.0,359.4977632515084
1655,C1,"[[97.69734899139303, 798.0800927061475], [83.74015477408716, 812.0814326696918], [69.99103137087747, 801.0774978743923], [81.2905739206733, 785.6246875477477], [97.69734899139303, 798.0800927061475]]",0.0,0.0,0.0,0.0,370.18068493183256
1656,C1,"[[79.83028504003335, 784.3361973589476], [68.06207464899353, 801.3442678511074], [53.28738715075383, 793.0979306427876], [60.340858758867284, 776.5816522659343], [79.83028504003335, 784.3361973589476]]",0.0,0.0,0.0,0.0,362.4614056024817
1657,C1,"[[58.7849452896337, 776.6052562261478], [51.6396291298185, 792.5419977832132], [36.75069369244193, 786.3834223738471], [41.898566420808265, 770.4350093836242], [58.7849452896337, 776.6052562261478]]",0.0,0.0,0.0,0.0,291.18033703830173
1658,C1,"[[39.543563172907, 770.1806776238307], [35.11127029483731, 786.3504761532715], [18.842812892062852, 782.5000939364613], [20.415021636433153, 765.9832075216863], [39.543563172907, 770.1806776238307]]",0.0,0.0,0.0,0.0,301.33347365106874
1659,C1,"[[18.93705844818851, 765.4271135929835], [17.192292180721495, 782.596978039223], [1.1995975018715592, 781.6642514875281], [1.6290942314715313, 765.1286273979291], [18.93705844818851, 765.4271135929835]]",0.0,0.0,0.0,0.0,281.27298923929357
1660,C1,"[[43.364915630907944, 858.4864929568216], [30.050517013308195, 871.1136968070614], [20.851369905425315, 864.6095998989547], [25.669650371388286, 847.8349740627418], [43.364915630907944, 858.4864929568216]]",0.0,0.0,0.0,0.0,275.455551941385
1661,C1,"[[23.951663452988328, 847.4913766790619], [19.31309877330841, 863.7263530579415], [1.828718924604516, 855.729052649622], [1.4460348219487855, 842.5951139616219], [23.951663452988328, 847.4913766790619]]",0.0,0.0,0.0,0.0,307.33415686023494
1662,C1,"[[142.00544172933775, 823.9464246826469], [121.14350835139254, 825.5829828949471], [119.29801459139259, 820.8853624149472], [141.27616755139218, 815.1811089749473], [142.00544172933775, 823.9464246826469]]",0.0,0.0,0.0,0.0,148.91355878103283
1663,C1,"[[140.36348700099217, 813.6778704213473], [119.13024243139256, 819.3754129749473], [112.75490035139268, 810.8190328149474], [127.68662259139239, 799.5782980949475], [140.36348700099217, 813.6778704213473]]",0.0,0.0,0.0,0.0,285.51583147630504
1664,C1,"[[118.45915379139257, 790.1629244757478], [104.07101334979285, 801.8667103573475], [92.47460165059306, 791.7735372117477], [103.96363916739284, 777.600145134948], [118.45915379139257, 790.1629244757478]]",0.0,0.0,0.0,0.0,315.3643837626221
1665,C1,"[[101.95876185539288, 776.5717017941479], [91.11396943299309, 790.4229713237477], [77.15532572099335, 781.0814174549478], [86.17475704259317, 766.263780283748], [101.95876185539288, 776.5717017941479]]",0.0,0.0,0.0,0.0,310.75269774419604
1666,C1,"[[84.2420217593932, 765.8342835541481], [75.43733880259339, 780.4371723605478], [60.40495326659362, 774.424218146148], [64.27042383299357, 757.6738456917483], [84.2420217593932, 765.8342835541481]]",0.0,0.0,0.0,0.0,319.2670230557162
1667,C1,"[[62.908113893793654, 757.1920040482282], [57.66825379267374, 774.4577725781478], [40.14478722499405, 768.444818363748], [44.43975452099397, 750.9213517960683], [62.908113893793654, 757.1920040482282]]",0.0,0.0,0.0,0.0,342.31254042700067
1668,C1,"[[42.371629095164906, 751.630473835665], [38.711803263394074, 768.2456308667881], [22.22788398132957, 763.4926037862883], [24.71020987843434, 750.4644662613484], [42.371629095164906, 751.630473835665]]",0.0,0.0,0.0,0.0,262.13398394365373
1669,C1,"[[22.992222960034383, 750.3785669154283], [20.415242582434416, 764.1224622626282], [1.5173864800347587, 763.2634688034282], [1.0878897504347833, 750.3785669154283], [22.992222960034383, 750.3785669154283]]",0.0,0.0,0.0,0.0,272.08947508720814
1670,C1,"[[28.504492364604005, 871.7412276000217], [18.08919667180419, 882.4786458400215], [9.259448170251233, 877.950244827154], [16.732691265290953, 863.9486514421945], [28.504492364604005, 871.7412276000217]]",0.0,0.0,0.0,0.0,182.5165632725139
1671,C1,"[[105.35950353859283, 803.1552005461475], [119.64026979779254, 791.3440404821476], [126.94171420099241, 798.2159881557476], [111.80195448259269, 809.2755289429474], [105.35950353859283, 803.1552005461475]]",0.0,0.0,0.0,0.0,174.14302866333543
1672,C1,"[[13.132200432444336, 802.572792563863], [14.291841602364286, 784.1473828640233], [1.3113757034715483, 783.533967353128], [1.4253570073715878, 802.2374933749968], [13.132200432444336, 802.572792563863]]",0.0,0.0,0.0,0.0,229.40138847932366
1673,C1,"[[10.64111940076441, 804.9779742496229], [1.3113757034715483, 804.6061506491267], [1.714028887471522, 820.8464957371256], [9.266729866044443, 821.1270512825826], [10.64111940076441, 804.9779742496229]]",0.0,0.0,0.0,0.0,136.86164189273015
1674,C1,"[[205.15560371262302, 898.2833677693769], [190.22607227616075, 898.6264945337607], [175.0475408727998, 898.5397018659999], [181.8597833140035, 883.4764568423565], [205.15560371262302, 898.2833677693769]]",0.0,0.0,0.0,0.0,229.14142598084504
1675,C1,"[[180.03442221320353, 882.4027150183565], [173.58307400416078, 898.0896236217608], [156.7253273673608, 898.0896236217608], [158.344837368404, 877.7856251751566], [180.03442221320353, 882.4027150183565]]",0.0,0.0,0.0,0.0,356.15432546195166
1676,C1,"[[156.30472790280407, 877.6782509927566], [155.2220888137608, 898.3043719865608], [139.33070981856082, 897.2306301625607], [134.82099415776082, 882.3056188089607], [156.30472790280407, 877.6782509927566]]",0.0,0.0,0.0,0.0,335.22653197755176
1677,C1,"[[133.21038142176084, 882.9498639033608], [137.61272290016083, 897.8748752569608], [118.39274425056085, 898.0896236217608], [113.71975050794416, 889.0076686676812], [133.21038142176084, 882.9498639033608]]",0.0,0.0,0.0,0.0,246.56245546927204
1678,C1,"[[111.94532630265344, 888.7765549863083], [116.99191287545338, 898.8697281319081], [97.12768913145364, 898.2254830375082], [100.37344513171234, 894.8222976796154], [111.94532630265344, 888.7765549863083]]",0.0,0.0,0.0,0.0,108.50003097476699
1679,C1,"[[233.78542621102758, 898.6817259860809], [216.30319132939033, 898.9016283116362], [206.7452590585861, 897.5750348152599], [221.0513598900027, 885.0870695783565], [233.78542621102758, 898.6817259860809]]",0.0,0.0,0.0,0.0,189.40136675435127
1680,C1,"[[219.22599878920266, 883.2617084775566], [205.80422598920296, 896.0392361831563], [193.47854089853354, 887.0908049722277], [203.54936815880302, 870.5915549543569], [219.22599878920266, 883.2617084775566]]",0.0,0.0,0.0,0.0,331.92358453402505
1681,C1,"[[201.83138124040306, 869.9473098599568], [191.63083391240326, 886.0534372199564], [177.09930268986858, 879.3722449202562], [181.00078985480354, 862.645865456757], [201.83138124040306, 869.9473098599568]]",0.0,0.0,0.0,0.0,339.55268922786064
1682,C1,"[[179.39017711880354, 862.5384912743569], [175.73945491720366, 878.8593669991566], [158.66695991560402, 875.9602640743567], [159.63332755720398, 859.8541367143571], [179.39017711880354, 862.5384912743569]]",0.0,0.0,0.0,0.0,305.0111486512504
1683,C1,"[[158.23746318600405, 859.8541367143571], [156.51947626760403, 876.3897608039567], [140.67986943256807, 878.6464595015774], [136.7895990878443, 861.1759583474019], [158.23746318600405, 859.8541367143571]]",0.0,0.0,0.0,0.0,318.94399174573664
1684,C1,"[[135.3579877013325, 861.3674605835416], [139.03866240963856, 879.5210715722578], [122.82086589994363, 883.0257648857936], [116.80372898261282, 865.3531902342295], [135.3579877013325, 861.3674605835416]]",0.0,0.0,0.0,0.0,329.59770415266155
1685,C1,"[[115.27579436706088, 865.9856241685656], [120.99561706350875, 883.6325710460052], [105.55931264554468, 890.081410491681], [96.51537721813327, 874.5755587605653], [115.27579436706088, 865.9856241685656]]",0.0,0.0,0.0,0.0,338.9364613879047
1686,C1,"[[95.3471461136213, 875.5376314348694], [103.53964353860749, 890.7518638537281], [94.63340652205972, 896.9895073901574], [80.03051771565976, 884.2764041939975], [95.3471461136213, 875.5376314348694]]",0.0,0.0,0.0,0.0,254.4683214519221
1687,C1,"[[254.8754856372018, 887.1804467047566], [235.7616228788023, 898.1867198311562], [224.91683045640252, 886.6976823143565], [240.2793077172022, 873.4231295847569], [254.8754856372018, 887.1804467047566]]",0.0,0.0,0.0,0.0,372.03241929875537
1688,C1,"[[238.09826963720218, 872.5842687847569], [224.2725853620026, 885.5165663079565], [211.49505765640282, 874.3496513383567], [222.49545875720253, 860.5046732647571], [238.09826963720218, 872.5842687847569]]",0.0,0.0,0.0,0.0,334.2670004864832
1689,C1,"[[221.0513598900027, 859.317265802357], [210.42131583240285, 872.8464127847568], [196.1405495732032, 864.7933491047569], [202.04612960520308, 851.0494537575572], [221.0513598900027, 859.317265802357]]",0.0,0.0,0.0,0.0,294.4215646314385
1690,C1,"[[200.04699540919506, 851.759291929624], [193.403879994698, 864.4332342153574], [178.6383362863163, 860.8910766772832], [182.15072653117494, 844.937842044845], [200.04699540919506, 851.759291929624]]",0.0,0.0,0.0,0.0,260.06579030330397
1691,C1,"[[180.25749420933698, 843.4079952426465], [176.9472014920796, 860.7633631455944], [160.25905273733736, 858.4403807786462], [160.52748819333738, 841.6631647786465], [180.25749420933698, 843.4079952426465]]",0.0,0.0,0.0,0.0,314.4008299211321
1692,C1,"[[158.95542540342046, 841.7211754904246], [158.78265772933742, 858.1719453226461], [140.93169990533778, 858.7088162346462], [139.70014219369995, 842.1737794420661], [158.95542540342046, 841.7211754904246]]",0.0,0.0,0.0,0.0,306.25673435990166
1693,C1,"[[137.30782124933785, 842.3342534186465], [139.45530489733784, 859.1114694186462], [123.75183072133814, 862.0642594346461], [118.76094450565813, 845.7870044714465], [137.30782124933785, 842.3342534186465]]",0.0,0.0,0.0,0.0,294.4630878200037
1694,C1,"[[116.30254140563949, 846.9622397530139], [120.96371925720757, 861.971248519793], [105.26466573460215, 868.3933274750175], [98.83183890008797, 853.9738545337343], [116.30254140563949, 846.9622397530139]]",0.0,0.0,0.0,0.0,281.2922549483675
1695,C1,"[[96.10306035771725, 853.2038014956697], [103.31860541499714, 868.9405616682135], [88.85864104333729, 877.4390675790547], [78.44215483656563, 861.9311750411416], [96.10306035771725, 853.2038014956697]]",0.0,0.0,0.0,0.0,326.8331674207901
1696,C1,"[[76.80770503207287, 862.564038472207], [87.17634664261988, 877.8138030404755], [72.86537124783587, 887.5799833893791], [60.534932940988426, 874.878568703298], [76.80770503207287, 862.564038472207]]",0.0,0.0,0.0,0.0,339.0159055838565
1697,C1,"[[58.45771912746779, 876.5083701179219], [72.88269548153221, 889.7709919925393], [66.37656507946727, 898.1174243259205], [39.27887135762887, 897.6050123404431], [58.45771912746779, 876.5083701179219]]",0.0,0.0,0.0,0.0,394.091628704679
1698,C1,"[[270.47829651720144, 874.4297625447568], [256.72097939720175, 884.8316364647566], [245.480244677202, 874.0942182247569], [259.4053339572017, 862.1823948647572], [270.47829651720144, 874.4297625447568]]",0.0,0.0,0.0,0.0,283.54381778946566
1699,C1,"[[257.55984019720177, 861.1757619047571], [243.466978757202, 873.5909017447568], [230.54852243720234, 862.6857113447571], [241.1181685172021, 849.2639385447574], [257.55984019720177, 861.1757619047571]]",0.0,0.0,0.0,0.0,330.324958918776
1700,C1,"[[239.58172998533576, 847.8371802666464], [228.7100940173359, 861.5273885226461], [214.59390625613105, 853.7503653984323], [222.9387317133361, 839.6498988586466], [239.58172998533576, 847.8371802666464]]",0.0,0.0,0.0,0.0,290.39899456383984
1701,C1,"[[221.3281189773361, 839.1130279466466], [212.46974892933633, 853.8769780266463], [197.1689279373366, 846.8976561706464], [203.61137888133646, 832.6705770026467], [221.3281189773361, 839.1130279466466]]",0.0,0.0,0.0,0.0,290.64430555197
1702,C1,"[[201.8665484173365, 832.4021415466467], [195.77507683205653, 846.6030482576864], [180.31319456645684, 841.7067855402465], [182.53919558533693, 827.3018678826469], [201.8665484173365, 832.4021415466467]]",0.0,0.0,0.0,0.0,269.5801666525854
1703,C1,"[[180.74269129605682, 826.5885006583268], [178.78109920133699, 841.3947293226465], [160.52748819333738, 839.6498988586466], [162.40653638533735, 825.4228196906469], [180.74269129605682, 826.5885006583268]]",0.0,0.0,0.0,0.0,268.37504122253756
1704,C1,"[[160.39327046533737, 825.5570374186469], [158.91687545733743, 840.0525520426465], [143.21340128133772, 839.9183343146466], [141.8712240013378, 825.8254728746468], [160.39327046533737, 825.5570374186469]]",0.0,0.0,0.0,0.0,244.60851016099048
1705,C1,"[[140.12639353733778, 825.6912551466469], [141.60278854533777, 839.7841165866466], [124.90811644805797, 842.2221816157664], [120.7990407053382, 826.8992146986468], [140.12639353733778, 825.6912551466469]]",0.0,0.0,0.0,0.0,269.99561651245176
1706,C1,"[[118.89838345913012, 827.0953067992549], [123.50258840044205, 842.9007864485345], [105.49808549561038, 848.3296251106784], [100.20668578693852, 831.9056701707748], [118.89838345913012, 827.0953067992549]]",0.0,0.0,0.0,0.0,321.00522285629177
1707,C1,"[[98.69415936656094, 831.7919340680677], [103.6114902826389, 847.9082213852363], [88.70712927492912, 854.5367936466702], [80.10521623124833, 839.8156838114938], [98.69415936656094, 831.7919340680677]]",0.0,0.0,0.0,0.0,307.73365939082623
1708,C1,"[[78.21530003270016, 840.3601447154842], [87.10080890530145, 854.5781910303897], [71.78003984118334, 863.8056815204191], [60.96671137196449, 849.1562377376921], [78.21530003270016, 840.3601447154842]]",0.0,0.0,0.0,0.0,323.8098128831841
1709,C1,"[[59.72976079071651, 850.118310411996], [70.62533044656334, 864.371418649072], [57.49418170277994, 875.2337863429829], [44.13043957164484, 859.8077566317719], [59.72976079071651, 850.118310411996]]",0.0,0.0,0.0,0.0,337.81711071671197
1710,C1,"[[42.854834284732874, 860.9751824299158], [55.73973617273259, 875.7498699281555], [43.88562643577285, 887.7757783569552], [26.104461830333207, 876.6947627332754], [42.854834284732874, 860.9751824299158]]",0.0,0.0,0.0,0.0,397.60850046234896
1711,C1,"[[42.38842767993282, 889.4746392491152], [25.5306810431332, 878.0929759147155], [15.544882079933359, 887.9714006955152], [13.36056251947075, 898.5200775099205], [36.446011735469234, 898.2516420539205], [42.38842767993282, 889.4746392491152]]",0.0,0.0,0.0,0.0,383.82816094928717
1712,C1,"[[283.11017701640117, 883.7712115559567], [274.11758924040134, 876.5234542439568], [285.3344042329602, 865.7812637081782], [292.4812298135039, 877.4635747532977], [283.11017701640117, 883.7712115559567]]",0.0,0.0,0.0,0.0,166.2259889145924
1713,C1,"[[257.01531468040184, 886.2185879399566], [264.65396014715344, 898.4975792632649], [289.14252149166384, 898.822117729569], [284.3621767604012, 886.7219044199566], [271.1081761204015, 877.3266634599568], [257.01531468040184, 886.2185879399566]]",0.0,0.0,0.0,0.0,438.486019005889
1714,C1,"[[139.47935113480452, 657.5899400039615], [149.81411619080427, 649.9395295079617], [163.23588899080397, 657.5899400039615], [156.7934380468041, 664.3008264039613], [156.92765577480412, 671.6828014439611], [147.26397935880436, 671.0117128039611], [144.31118934280443, 664.5692618599612], [139.47935113480452, 657.5899400039615]]",0.0,0.0,0.0,0.0,291.02260792066704
1715,C1,"[[164.98071945480393, 656.3819804519615], [170.6178640308038, 647.2551749479617], [161.89371171080398, 637.7257162599619], [153.70643030280416, 649.5368763239617], [164.98071945480393, 656.3819804519615]]",0.0,0.0,0.0,0.0,161.27390265612985
1716,C1,"[[151.96159983880426, 648.8657876839617], [159.47779260680403, 636.517756707962], [150.75364028680428, 631.6859184999621], [139.74778659080454, 639.8731999079619], [148.20350345480432, 648.1946990439617], [151.96159983880426, 648.8657876839617]]",0.0,0.0,0.0,0.0,184.30531115050115
1717,C1,"[[146.86132617480433, 649.5368763239617], [137.4660852148046, 640.8127240039619], [129.81567471880476, 647.3893926759617], [138.1371738548046, 655.7108918119616], [146.86132617480433, 649.5368763239617]]",0.0,0.0,0.0,0.0,126.25391195369878
1718,C1,"[[171.89293244680374, 646.2820964199616], [185.5831407028034, 633.397194531962], [172.9666742708037, 619.8412040039623], [162.63190921480395, 635.9473313639619], [171.89293244680374, 646.2820964199616]]",0.0,0.0,0.0,0.0,302.05642700772415
1719,C1,"[[161.558167390804, 634.068283171962], [170.5507551668038, 619.1701153639624], [149.8812250548043, 610.9828339559625], [150.4180959668043, 629.2364449639621], [161.558167390804, 634.068283171962]]",0.0,0.0,0.0,0.0,291.15771590948816
1720,C1,"[[148.53904777480432, 630.981275427962], [148.4048300468043, 611.2512694119625], [130.68808995080474, 621.0491635559622], [140.62020182280452, 635.276242723962], [148.53904777480432, 630.981275427962]]",0.0,0.0,0.0,0.0,253.0932918589557
1721,C1,"[[139.41224227080454, 636.7526377319618], [129.2116949428048, 622.2571231079622], [116.72944623880505, 633.397194531962], [128.5406063028048, 645.6110077799617], [139.41224227080454, 636.7526377319618]]",0.0,0.0,0.0,0.0,265.9916011917443
1722,C1,"[[187.58621453679973, 632.3361424420007], [203.9607773527997, 620.3907646500006], [188.39152090479973, 606.4321209380007], [177.9225381207998, 620.5249823780007], [187.58621453679973, 632.3361424420007]]",0.0,0.0,0.0,0.0,337.19351130048204
1723,C1,"[[185.57294861679975, 606.4321209380007], [168.6615148887998, 597.8421863460007], [162.236805778004, 613.6437004135623], [176.49743937800366, 619.8512703335623], [185.57294861679975, 606.4321209380007]]",0.0,0.0,0.0,0.0,285.0582599515911
1724,C1,"[[160.2752346548042, 613.0725410663624], [149.00094550280448, 609.0996963175626], [147.99198477679988, 596.0973558820008], [155.64239527279983, 596.2315736100007], [165.9771603287998, 597.9764040740008], [160.2752346548042, 613.0725410663624]]",0.0,0.0,0.0,0.0,218.38306455240476
1725,C1,"[[147.6050811316045, 609.6365672295626], [145.57606567279987, 596.3657913380007], [129.4699383127999, 600.1238877220007], [136.4381661620048, 615.5421472615624], [147.6050811316045, 609.6365672295626]]",0.0,0.0,0.0,0.0,217.34593141826022
1726,C1,"[[135.44750511163681, 616.5067029638344], [127.45667239279993, 600.7949763620007], [110.81367412079999, 609.3849109540007], [123.7651940665171, 623.6363486751942], [135.44750511163681, 616.5067029638344]]",0.0,0.0,0.0,0.0,294.48022300529135
1727,C1,"[[122.8203012613971, 625.2684362476741], [109.33727911279999, 610.8613059620006], [98.0681129343987, 619.3798496013326], [115.08936012859726, 632.0544845753541], [122.8203012613971, 625.2684362476741]]",0.0,0.0,0.0,0.0,245.35296041357043
1728,C1,"[[192.01539956079972, 606.9689918500007], [200.9313279698751, 595.407676122235], [210.7023785682748, 603.9976107142348], [200.0684632407997, 612.6061364260007], [192.01539956079972, 606.9689918500007]]",0.0,0.0,0.0,0.0,159.4116833393357
1729,C1,"[[201.5448582487997, 614.2167491620007], [213.38673312827473, 604.3197332614347], [220.25868080187456, 611.1916809350346], [205.9740432727997, 619.3170228260008], [201.5448582487997, 614.2167491620007]]",0.0,0.0,0.0,0.0,129.11636156510903
1730,C1,"[[256.2540240594735, 889.2380322950279], [238.428232059474, 899.0946466950277], [244.10683660309084, 898.7724571702089], [262.54548005947333, 898.6752162950277], [256.2540240594735, 889.2380322950279]]",0.0,0.0,0.0,0.0,112.42459477919863
1731,C1,"[[222.91987903547408, 609.9365477510348], [240.09974821947367, 603.896749991035], [230.43607180347385, 595.3068153990353], [217.55116991547425, 604.836274087035], [222.91987903547408, 609.9365477510348]]",0.0,0.0,0.0,0.0,161.4090106449495
1732,C1,"[[183.3633980114751, 672.0557628550332], [158.36534617147578, 671.8879906950333], [159.03643481147571, 664.5060156550335], [170.61271385147546, 651.9231036550339], [188.396562811475, 662.6605218950335], [183.3633980114751, 672.0557628550332]]",0.0,0.0,0.0,0.0,399.63817193376735
1733,C1,"[[170.78048601147543, 689.1685231750328], [172.96152409147538, 673.9012566150332], [154.33881433147587, 673.5657122950332], [154.00327001147588, 688.3296623750329], [170.78048601147543, 689.1685231750328]]",0.0,0.0,0.0,0.0,266.5145816984707
1734,C1,"[[159.66083109947567, 747.1832001670314], [175.23008754747525, 751.6123851910313], [181.4041030354751, 733.2245564550317], [161.8083147474756, 728.6611537030319], [159.66083109947567, 747.1832001670314]]",0.0,0.0,0.0,0.0,343.19230600412334
1735,C1,"[[257.9685975844651, 684.9327956225211], [243.19391008622551, 696.8899845745848], [256.9378054334252, 707.6102229454004], [267.45188537403294, 702.1126648065206], [257.9685975844651, 684.9327956225211]]",0.0,0.0,0.0,0.0,277.74598468996334
1736,C1,"[[1.4151847274715335, 898.5200775099205], [1.4151847274715335, 875.971499205922], [16.239926175050925, 883.6788337023547], [13.723343775050978, 885.9857009023546], [11.213078871470891, 898.2516420539205], [1.4151847274715335, 898.5200775099205]]",0.0,0.0,0.0,0.0,225.31644453822096
1737,C1,"[[298.9694066649112, 899.1657151132489], [290.86050841006374, 898.822117729569], [285.09618883104156, 884.5551810943547], [298.786397087041, 876.233681958355], [298.9694066649112, 899.1657151132489]]",0.0,0.0,0.0,0.0,214.58787806268498
1738,C1,"[[1.064037596591572, 748.9738461115301], [7.017297995851493, 748.2165214527593], [10.641176651851367, 738.4186273087596], [16.412538955851176, 732.5130472767598], [1.5143711478517048, 725.2652899647601], [1.064037596591572, 748.9738461115301]]",0.0,0.0,0.0,0.0,203.85174402281032
1739,C1,"[[299.26661750176083, 748.1353459417192], [294.37035478432097, 748.4789433253991], [291.1920789852811, 742.0364923813993], [285.60862150048126, 734.9927460159596], [299.69611423136075, 726.23101273212], [299.26661750176083, 748.1353459417192]]",0.0,0.0,0.0,0.0,180.13614522857486
1740,C1,"[[93.51671502509976, 898.5356956167175], [78.91382621869974, 885.0494983072774], [68.01921937145407, 898.6482688807084], [83.99112900345385, 898.2456156967085], [93.51671502509976, 898.5356956167175]]",0.0,0.0,0.0,0.0,168.51975716438312
1741,C1,"[[290.8190593459203, 802.877406539797], [299.66669197568, 802.533809156117], [298.97949720832, 783.5500537077977], [288.4997770060804, 784.3231478210777], [290.8190593459203, 802.877406539797]]",0.0,0.0,0.0,0.0,182.21693796008935
1742,C1,"[[7.970957981451306, 876.833553330194], [1.7862050752115124, 873.8270762229942], [1.280128138671541, 857.2300906427233], [14.32750957953101, 863.2614566748346], [7.970957981451306, 876.833553330194]]",0.0,0.0,0.0,0.0,158.27287874145952
1743,C1,"[[293.7181803947518, 876.9138189394098], [300.52140859161557, 873.6840035328179], [298.80342167321567, 857.8098044068025], [286.70879376768016, 864.8879105106103], [293.7181803947518, 876.9138189394098]]",0.0,0.0,0.0,0.0,154.30332482775333
1744,C1,"[[17.515980800000023, 731.0366387199999], [27.8239023104, 721.5877106688], [16.227490611199983, 713.5346469888], [10.53665894400001, 727.6006648832], [17.515980800000023, 731.0366387199999]]",0.0,0.0,0.0,0.0,155.15441148246606
1745,C1,"[[2.813402910720015, 723.56848908288], [2.5557048729600638, 708.8797009305599], [14.581613301760058, 713.00286953472], [8.826357125120012, 726.2313688064], [2.813402910720015, 723.56848908288]]",0.0,0.0,0.0,0.0,135.22570210673584
1746,C1,"[[104.99392097058217, 609.2279696625251], [98.74225227134446, 596.1709151030723], [83.84408446334453, 609.1900347190722], [95.78946225534446, 617.6457515830721], [104.99392097058217, 609.2279696625251]]",0.0,0.0,0.0,0.0,227.15064724697177
1747,C1,"[[288.8629128426211, 713.7542228420589], [300.78161888771274, 723.3859447013765], [300.91356028304585, 708.6085084240672], [288.8629128426211, 713.7542228420589]]",0.0,0.0,0.0,0.0,88.69937095545114
1748,C2,"[[520.8585229312, 763.4914438144001], [506.68513085440003, 771.974004224], [493.4070746408188, 759.280720974124], [502.0987164207234, 745.9026996957065], [520.8585229312, 763.4914438144001]]",0.0,0.0,0.0,0.0,348.19147405518953
1749,C2,"[[500.9696923346746, 744.2757086342315], [491.574431392001, 758.7923243239524], [477.20789042986246, 751.6864398515121], [482.8234555090751, 734.5046580358317], [500.9696923346746, 744.2757086342315]]",0.0,0.0,0.0,0.0,320.9849226128887
1750,C2,"[[460.27487720507565, 728.1695812742319], [457.8036087917693, 746.8269619631833], [441.80651783227614, 746.3158180998314], [439.44428581947625, 727.8474587270318], [460.27487720507565, 728.1695812742319]]",0.0,0.0,0.0,0.0,341.8364545476782
1751,C2,"[[437.29680217147626, 728.8138263686319], [439.62555893945864, 746.9358431902431], [424.7969411883494, 749.6666190176629], [416.6809591506768, 733.9677871238317], [437.29680217147626, 728.8138263686319]]",0.0,0.0,0.0,0.0,320.2789399310024
1752,C2,"[[416.16718885081343, 736.821609669875], [422.2247146071696, 751.3805740074379], [409.1094916787919, 759.4019492335228], [398.6224759739906, 747.2982844720196], [416.16718885081343, 736.821609669875]]",0.0,0.0,0.0,0.0,280.87906305446126
1753,C2,"[[397.3932035245202, 747.4882117238068], [407.2493714896051, 761.1099354519956], [399.70390402499294, 772.920979592548], [383.55650385738693, 762.8415020083323], [397.3932035245202, 747.4882117238068]]",0.0,0.0,0.0,0.0,303.28816717167246
1754,C2,"[[540.6153724928, 755.5457543168002], [523.2067974621713, 763.6595043174249], [511.6456136089603, 750.6072549580801], [524.7452638617602, 736.5412370636801], [540.6153724928, 755.5457543168002]]",0.0,0.0,0.0,0.0,396.6036895081476
1755,C2,"[[523.0272769433602, 735.2527468748801], [510.67924596736026, 749.31876476928], [498.43858917376025, 739.8698367180801], [507.8875172249603, 723.6563351756802], [523.0272769433602, 735.2527468748801]]",0.0,0.0,0.0,0.0,321.9475655539371
1756,C2,"[[506.0688691144677, 722.8559758444585], [497.6314564849973, 737.7447137772251], [482.16236729407956, 731.4729013689958], [487.08702690095583, 715.1635537638736], [506.0688691144677, 722.8559758444585]]",0.0,0.0,0.0,0.0,315.3485536950393
1757,C2,"[[485.158596699154, 715.7150333536587], [480.4612234962751, 730.6391874694318], [463.5270860053842, 726.8964820515399], [466.7284234584833, 712.1723728744544], [485.158596699154, 715.7150333536587]]",0.0,0.0,0.0,0.0,276.5088482459747
1758,C2,"[[465.10671541307556, 711.0970862726324], [461.56336739387564, 726.0220976262319], [445.13511748667605, 724.8409816198321], [444.4908723922761, 709.2717251718324], [465.10671541307556, 711.0970862726324]]",0.0,0.0,0.0,0.0,284.5871441971394
1759,C2,"[[442.7559229955188, 709.7989449349468], [443.2836628373729, 725.6280799692126], [427.76155114045145, 728.8568589949407], [423.66028100667666, 712.2782022790323], [442.7559229955188, 709.7989449349468]]",0.0,0.0,0.0,0.0,287.0768774010436
1760,C2,"[[422.23592155931004, 712.9445026024366], [426.0084824285802, 728.7616602911016], [409.6395162963724, 734.0590549377547], [402.9135049145186, 721.1077278903565], [422.23592155931004, 712.9445026024366]]",0.0,0.0,0.0,0.0,292.02607288928095
1761,C2,"[[400.60819116467337, 721.8869325779349], [409.26377759471427, 735.5518751892905], [395.05546950232275, 744.416819804805], [385.13337216383013, 731.499371503679], [400.60819116467337, 721.8869325779349]]",0.0,0.0,0.0,0.0,283.0788690491619
1762,C2,"[[383.64743722435327, 731.9751773115887], [394.90025153987307, 747.0934621935085], [384.7641287213132, 758.0026791253483], [370.2471392608335, 746.7498648098285], [383.64743722435327, 731.9751773115887]]",0.0,0.0,0.0,0.0,320.6376161403946
